,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change,year
0,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-01-09,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,17.16,17.16,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
1,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-01-15,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,5.93,5.93,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
2,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-01-21,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,16.18,16.18,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
3,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-01-27,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,8.38,8.38,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
4,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-02-02,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.0,0.0,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
5,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-02-08,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.0,0.0,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
6,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-02-20,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,5.1,5.1,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
7,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-02-26,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.0,0.0,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
8,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-03-04,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.0,0.0,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
9,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-03-10,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,7.18,7.18,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
10,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-03-16,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,7.97,7.97,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
11,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-03-22,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,7.43,7.43,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
12,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-03-28,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,3.71,3.71,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
13,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-04-03,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,5.13,5.13,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
14,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-04-09,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,6.42,6.42,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
15,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-04-15,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,4.8,4.8,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
16,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-04-21,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,6.38,6.38,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
17,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-04-27,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,10.64,10.64,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
18,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-05-03,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,9.55,9.55,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
19,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-05-09,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,4.09,4.09,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
20,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-05-15,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,6.51,6.51,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
21,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-05-21,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,13.05,13.05,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
22,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-05-27,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,10.46,10.46,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
23,49,011,0001,82103,1,40.886389,-111.882222,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-06-02,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,6.88,6.88,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,65W 300S BOUNTIFUL UTAH,Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
24,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-08-13,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.88,0.88,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
25,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-07-26,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.86,0.86,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
26,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-08-01,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.94,0.94,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
27,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-08-07,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.58,0.58,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
28,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-08-19,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.87,0.87,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
29,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-08-25,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.74,0.74,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
30,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-08-31,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,1.1,1.1,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
31,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-09-06,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,2.1,2.1,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
32,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-09-12,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.65,0.65,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
33,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-09-18,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.5,0.5,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
34,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-09-30,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,2.24,2.24,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
35,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-10-06,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,2.1,2.1,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
36,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-10-12,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,2.1,2.1,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
37,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-10-18,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,4.73,4.73,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
38,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-10-24,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.77,0.77,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
39,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-10-30,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.48,0.48,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
40,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-11-05,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.64,0.64,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
41,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-11-11,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,3.46,3.46,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
42,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-11-17,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.0,0.0,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
43,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-11-23,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,2.37,2.37,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
44,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-11-29,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,5.38,5.38,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
45,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-12-05,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,4.75,4.75,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
46,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-12-11,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,2.91,2.91,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
47,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-12-17,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,1.85,1.85,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
48,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2003-12-23,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,3.41,3.41,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2003
49,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-01-04,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.64,0.64,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
50,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-01-10,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,12.29,12.29,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
51,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-01-16,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,8.03,8.03,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
52,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-01-22,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,5.92,5.92,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
53,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-01-28,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,16.84,16.84,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
54,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-02-03,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,2.28,2.28,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
55,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-02-15,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,32.99,32.99,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
56,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-02-21,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,3.11,3.11,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
57,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-02-27,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,1.02,1.02,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
58,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-03-04,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,1.21,1.21,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
59,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-03-10,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.27,0.27,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
60,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-03-16,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,1.3,1.3,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
61,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-03-22,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,5.26,5.26,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
62,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-03-28,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.45,0.45,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
63,49,011,0004,82103,1,40.902967,-111.884467,WGS84,Arsenic PM10 STP,7,24 HOUR,,2004-04-03,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.29,0.29,0,,201,R&P Model 2000 PM10 Quartz - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2013-06-11,2004
