,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change,year
0,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-01-05,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.04,0.04,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
1,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-01-11,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.03,0.03,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
2,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-01-17,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.06,0.06,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
3,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-01-23,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.05,0.05,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
4,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-01-29,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
5,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-02-04,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.04,0.04,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
6,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-02-16,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.01,0.01,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
7,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-02-22,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
8,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-02-28,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.01,0.01,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
9,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-03-06,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.01,0.01,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
10,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-03-12,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
11,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-03-18,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.06,0.06,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
12,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-03-26,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.04,0.04,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
13,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-03-30,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.04,0.04,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
14,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-04-05,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.05,0.05,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
15,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-04-11,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.03,0.03,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
16,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-04-17,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.05,0.05,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
17,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-04-23,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.04,0.04,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
18,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-04-29,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.04,0.04,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
19,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-05-05,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.05,0.05,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
20,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-05-17,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
21,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-05-23,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
22,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-05-29,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.03,0.03,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
23,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-06-04,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
24,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-06-10,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
25,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-06-16,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.04,0.04,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
26,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-06-22,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.04,0.04,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
27,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-06-28,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.03,0.03,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
28,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-07-04,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.04,0.04,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
29,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-07-09,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.03,0.03,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
30,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-07-16,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.03,0.03,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
31,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-07-22,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.03,0.03,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
32,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-07-28,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
33,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-08-03,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.03,0.03,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
34,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-08-09,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
35,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-08-15,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.03,0.03,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
36,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-08-21,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.03,0.03,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
37,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-08-27,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.03,0.03,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
38,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-09-02,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.01,0.01,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
39,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-09-08,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.01,0.01,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
40,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-09-14,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.0,0.0,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
41,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-09-20,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.01,0.01,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
42,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-09-26,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.0,0.0,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
43,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-10-02,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.0,0.0,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
44,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-10-08,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.0,0.0,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
45,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-10-20,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
46,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-10-26,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.05,0.05,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
47,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-11-01,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.03,0.03,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
48,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-11-07,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
49,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-11-13,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
50,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-11-19,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
51,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-11-25,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.01,0.01,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
52,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-12-01,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
53,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-12-07,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.01,0.01,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
54,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-12-13,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
55,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-12-25,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.01,0.01,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
56,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-12-31,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.0,0.0,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-02,2014
57,49,011,0004,82142,4,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-01-23,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-19,2014
58,49,011,0004,82142,4,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-03-18,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.04,0.04,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-19,2014
59,49,011,0004,82142,4,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-07-22,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-19,2014
60,49,011,0004,82142,4,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-09-20,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.01,0.01,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-19,2014
61,49,011,0004,82142,4,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-10-26,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.01,0.01,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-19,2014
62,49,011,0004,82142,4,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-06-22,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.03,0.03,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-19,2014
63,49,011,0004,82142,4,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2014-05-23,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.05,0.05,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2015-06-19,2014
64,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2015-01-06,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.01,0.01,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2016-04-29,2015
65,49,011,0004,82142,3,40.902967,-111.884467,WGS84,Mercury PM10 STP,7,24 HOUR,,2015-01-12,Nanograms/cubic meter (25 C),No Events,1,100.0,Y,0.02,0.02,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,Bountiful Viewmont,"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",Utah,Davis,Bountiful,36260,"Ogden-Clearfield, UT",2016-04-29,2015
