,sensor_id,unix_timestamp,pm2.5_atm,pm10.0_atm,date
84,77,1490140800.0,1.049,1.607,2017-03-22
85,77,1485475200.0,6.376,7.239,2017-01-27
86,77,1489363200.0,0.345,0.44,2017-03-13
87,77,1493510400.0,1.35,1.507,2017-04-30
88,77,1485129600.0,0.894,0.94,2017-01-23
89,77,1496534400.0,3.73,4.054,2017-06-04
90,77,1484870400.0,33.64,44.767,2017-01-20
91,77,1492905600.0,1.523,1.731,2017-04-23
92,77,1489017600.0,0.387,0.498,2017-03-09
93,77,1492560000.0,1.778,2.014,2017-04-19
94,77,1513900800.0,9.261,10.114,2017-12-22
95,77,1495756800.0,1.469,1.715,2017-05-26
96,77,1502150400.0,18.695,21.258,2017-08-08
97,77,1504569600.0,29.706,36.502,2017-09-05
98,77,1492819200.0,1.846,2.151,2017-04-22
99,77,1488585600.0,0.854,1.052,2017-03-04
100,77,1500422400.0,7.12,8.309,2017-07-19
101,77,1486684800.0,1.107,1.293,2017-02-10
102,77,1488240000.0,1.583,1.927,2017-02-28
103,77,1501718400.0,18.832,20.179,2017-08-03
104,77,1513036800.0,63.978,87.328,2017-12-12
105,77,1485388800.0,7.125,8.05,2017-01-26
106,77,1507420800.0,1.348,1.578,2017-10-08
107,77,1506384000.0,4.989,5.391,2017-09-26
108,77,1485993600.0,45.276,59.076,2017-02-02
109,77,1510531200.0,9.728,10.678,2017-11-13
110,77,1501113600.0,3.742,4.063,2017-07-27
111,77,1500336000.0,8.473,9.144,2017-07-18
112,77,1486598400.0,0.371,0.452,2017-02-09
113,77,1493942400.0,1.991,2.297,2017-05-05
114,77,1509321600.0,1.613,1.822,2017-10-30
115,77,1513209600.0,44.217,57.069,2017-12-14
116,77,1494201600.0,4.359,4.875,2017-05-08
117,77,1484265600.0,35.614,42.594,2017-01-13
118,77,1505692800.0,9.494,10.429,2017-09-18
119,77,1500768000.0,12.94,13.957,2017-07-23
120,77,1490400000.0,2.997,3.318,2017-03-25
121,77,1504137600.0,4.589,5.069,2017-08-31
122,77,1513987200.0,5.506,6.037,2017-12-23
123,77,1509062400.0,2.891,3.25,2017-10-27
124,77,1510185600.0,7.517,8.172,2017-11-09
125,77,1491004800.0,0.981,0.616,2017-04-01
126,77,1494633600.0,1.744,2.291,2017-05-13
127,77,1511222400.0,14.734,16.991,2017-11-21
128,77,1498608000.0,2.526,2.777,2017-06-28
129,77,1507334400.0,1.593,1.78,2017-10-07
130,77,1511654400.0,6.191,6.842,2017-11-26
131,77,1503273600.0,2.118,2.43,2017-08-21
132,77,1487548800.0,0.493,0.582,2017-02-20
133,77,1501804800.0,28.398,33.883,2017-08-04
134,77,1504051200.0,8.973,9.812,2017-08-30
135,77,1487289600.0,3.622,4.307,2017-02-17
136,77,1504396800.0,18.776,20.248,2017-09-03
137,77,1512000000.0,21.223,23.572,2017-11-30
138,77,1511827200.0,2.535,2.701,2017-11-28
139,77,1483574400.0,5.895,6.616,2017-01-05
140,77,1491436800.0,1.986,2.256,2017-04-06
141,77,1498348800.0,1.235,1.441,2017-06-25
142,77,1507766400.0,17.58,21.84,2017-10-12
143,77,1501632000.0,12.04,12.832,2017-08-02
144,77,1485820800.0,59.543,80.295,2017-01-31
145,77,1492214400.0,1.069,1.24,2017-04-15
146,77,1485734400.0,57.383,74.628,2017-01-30
147,77,1507507200.0,1.053,1.194,2017-10-09
148,77,1494288000.0,4.406,4.87,2017-05-09
149,77,1499817600.0,16.087,17.077,2017-07-12
150,77,1501545600.0,10.507,11.206,2017-08-01
151,77,1512777600.0,23.114,26.886,2017-12-09
152,77,1483747200.0,31.287,36.61,2017-01-07
153,77,1509408000.0,3.903,4.272,2017-10-31
154,77,1499731200.0,8.861,9.396,2017-07-11
155,77,1504742400.0,40.006,49.046,2017-09-07
156,77,1488153600.0,1.358,1.621,2017-02-27
157,77,1514332800.0,14.325,16.63,2017-12-27
158,77,1485648000.0,38.791,47.238,2017-01-29
159,77,1496275200.0,2.925,3.287,2017-06-01
160,77,1489449600.0,0.481,0.576,2017-03-14
161,77,1498089600.0,4.953,5.319,2017-06-22
162,77,1510963200.0,2.377,2.537,2017-11-18
163,77,1512950400.0,35.842,45.624,2017-12-11
164,77,1493769600.0,1.544,1.813,2017-05-03
165,77,1483401600.0,15.004,17.029,2017-01-03
166,77,1490832000.0,2.469,2.791,2017-03-30
167,77,1486857600.0,0.845,1.01,2017-02-12
168,77,1512604800.0,11.677,13.007,2017-12-07
169,77,1497916800.0,0.828,0.905,2017-06-20
170,77,1490659200.0,1.875,2.07,2017-03-28
171,77,1493596800.0,0.585,0.745,2017-05-01
172,77,1498176000.0,0.513,0.689,2017-06-23
173,77,1488067200.0,2.355,2.781,2017-02-26
174,77,1500076800.0,8.544,9.044,2017-07-15
175,77,1489536000.0,0.629,0.826,2017-03-15
176,77,1509753600.0,2.872,3.216,2017-11-04
177,77,1487462400.0,0.662,0.753,2017-02-19
178,77,1498694400.0,2.991,3.28,2017-06-29
179,77,1489190400.0,2.0,2.265,2017-03-11
180,77,1511913600.0,14.335,15.731,2017-11-29
181,77,1488758400.0,0.558,0.644,2017-03-06
182,77,1511395200.0,2.064,2.213,2017-11-23
183,77,1490572800.0,1.038,1.146,2017-03-27
184,77,1506297600.0,3.458,3.711,2017-09-25
185,77,1497571200.0,1.351,1.573,2017-06-16
186,77,1505347200.0,0.398,0.279,2017-09-14
187,77,1504483200.0,13.479,14.617,2017-09-04
188,77,1490313600.0,4.585,5.147,2017-03-24
189,77,1498953600.0,3.46,3.757,2017-07-02
190,77,1486512000.0,0.499,0.484,2017-02-08
191,77,1505088000.0,6.807,7.57,2017-09-11
192,77,1495584000.0,1.409,1.593,2017-05-24
193,77,1513123200.0,61.485,83.641,2017-12-13
194,77,1493337600.0,2.097,2.395,2017-04-28
195,77,1486771200.0,5.158,5.724,2017-02-11
196,77,1491091200.0,1.134,1.291,2017-04-02
197,77,1490486400.0,2.565,2.913,2017-03-26
198,77,1487721600.0,1.905,2.224,2017-02-22
199,77,1502668800.0,8.288,9.106,2017-08-14
200,77,1486080000.0,18.666,22.863,2017-02-03
201,77,1508716800.0,0.815,0.968,2017-10-23
202,77,1487808000.0,0.76,0.933,2017-02-23
203,77,1498521600.0,3.703,4.399,2017-06-27
204,77,1508198400.0,6.204,6.863,2017-10-17
205,77,1494115200.0,2.32,2.625,2017-05-07
206,77,1495324800.0,1.224,1.367,2017-05-21
207,77,1501286400.0,2.933,3.187,2017-07-29
208,77,1507593600.0,1.13,1.267,2017-10-10
209,77,1512086400.0,35.652,41.224,2017-12-01
210,77,1496102400.0,3.039,3.293,2017-05-30
211,77,1494028800.0,1.716,1.968,2017-05-06
212,77,1498867200.0,2.645,2.858,2017-07-01
213,77,1508025600.0,2.136,2.32,2017-10-15
214,77,1495411200.0,1.48,1.631,2017-05-22
215,77,1503878400.0,9.143,10.146,2017-08-28
216,77,1502928000.0,9.784,10.804,2017-08-17
217,77,1491350400.0,1.394,1.606,2017-04-05
218,77,1503532800.0,0.872,1.061,2017-08-24
219,77,1514592000.0,4.149,4.542,2017-12-30
220,77,1511740800.0,1.764,2.217,2017-11-27
221,77,1494460800.0,3.041,3.387,2017-05-11
222,77,1492041600.0,2.798,3.352,2017-04-13
223,77,1491177600.0,2.145,2.463,2017-04-03
224,77,1510704000.0,3.224,3.501,2017-11-15
225,77,1489104000.0,0.647,0.808,2017-03-10
226,77,1489881600.0,2.101,2.481,2017-03-19
227,77,1505606400.0,20.535,22.648,2017-09-17
228,77,1512432000.0,5.164,5.561,2017-12-05
229,77,1513641600.0,9.649,10.736,2017-12-19
230,77,1505520000.0,29.012,32.816,2017-09-16
231,77,1488931200.0,0.526,0.62,2017-03-08
232,77,1510358400.0,8.743,9.75,2017-11-11
233,77,1512691200.0,23.531,26.236,2017-12-08
234,77,1484784000.0,36.96,47.08,2017-01-19
235,77,1492646400.0,3.315,3.687,2017-04-20
236,77,1484006400.0,1.106,1.194,2017-01-10
237,77,1498435200.0,1.536,1.697,2017-06-26
238,77,1492128000.0,0.818,1.056,2017-04-14
239,77,1500681600.0,11.346,12.21,2017-07-22
240,77,1483920000.0,0.959,1.016,2017-01-09
241,77,1507248000.0,2.672,2.975,2017-10-06
242,77,1509580800.0,3.167,3.573,2017-11-02
243,77,1499212800.0,7.844,8.346,2017-07-05
244,77,1494979200.0,0.693,0.801,2017-05-17
245,77,1484352000.0,31.564,37.569,2017-01-14
246,77,1510272000.0,13.053,14.993,2017-11-10
247,77,1503100800.0,5.921,6.425,2017-08-19
248,77,1496188800.0,3.364,3.809,2017-05-31
249,77,1504915200.0,10.421,11.745,2017-09-09
250,77,1511308800.0,3.103,3.375,2017-11-22
251,77,1501977600.0,24.755,28.997,2017-08-06
252,77,1507680000.0,1.348,1.554,2017-10-11
253,77,1508630400.0,0.617,0.705,2017-10-22
254,77,1486252800.0,2.432,2.784,2017-02-05
255,77,1503360000.0,3.535,3.958,2017-08-22
256,77,1497657600.0,0.723,0.774,2017-06-17
257,77,1505433600.0,9.923,11.661,2017-09-15
258,77,1495065600.0,1.526,1.661,2017-05-18
259,77,1509235200.0,2.245,2.512,2017-10-29
260,77,1483228800.0,43.52,56.609,2017-01-01
261,77,1512518400.0,14.377,15.669,2017-12-06
262,77,1501459200.0,7.292,7.722,2017-07-31
263,77,1495670400.0,1.362,1.618,2017-05-25
264,77,1499126400.0,5.678,6.074,2017-07-04
265,77,1497225600.0,1.27,1.687,2017-06-12
266,77,1508371200.0,6.88,7.731,2017-10-19
267,77,1508803200.0,2.439,2.711,2017-10-24
268,77,1506643200.0,3.366,3.638,2017-09-29
269,77,1487894400.0,0.812,0.952,2017-02-24
270,77,1511568000.0,2.271,2.444,2017-11-25
271,77,1501372800.0,4.78,5.126,2017-07-30
272,77,1492473600.0,1.12,1.346,2017-04-18
273,77,1484697600.0,41.969,53.071,2017-01-18
274,77,1489276800.0,1.75,1.991,2017-03-12
275,77,1507161600.0,2.309,2.547,2017-10-05
276,77,1502409600.0,3.204,3.59,2017-08-11
277,77,1503705600.0,1.987,2.241,2017-08-26
278,77,1514246400.0,15.416,18.423,2017-12-26
279,77,1506729600.0,2.586,2.819,2017-09-30
280,77,1493164800.0,0.747,0.896,2017-04-26
281,77,1506816000.0,2.446,2.716,2017-10-01
282,77,1514505600.0,9.399,10.999,2017-12-29
283,77,1486944000.0,7.526,8.275,2017-02-13
284,77,1503014400.0,8.627,9.488,2017-08-18
285,77,1507852800.0,16.027,18.2,2017-10-13
286,77,1509667200.0,1.621,1.897,2017-11-03
287,77,1491955200.0,4.581,5.189,2017-04-12
288,77,1507939200.0,5.188,5.884,2017-10-14
289,77,1506038400.0,2.814,3.136,2017-09-22
290,77,1497744000.0,0.284,0.359,2017-06-18
291,77,1494374400.0,3.443,3.877,2017-05-10
292,77,1499040000.0,5.059,5.483,2017-07-03
293,77,1513814400.0,4.178,4.438,2017-12-21
294,77,1494806400.0,2.132,2.499,2017-05-15
295,77,1503187200.0,5.334,5.86,2017-08-20
296,77,1494892800.0,1.343,1.64,2017-05-16
297,77,1495843200.0,0.628,0.735,2017-05-27
298,77,1493251200.0,0.478,0.586,2017-04-27
299,77,1488672000.0,0.828,1.199,2017-03-05
300,77,1506211200.0,3.302,3.594,2017-09-24
301,77,1492300800.0,2.736,3.068,2017-04-16
302,77,1504656000.0,40.639,51.711,2017-09-06
303,77,1514678400.0,6.583,7.197,2017-12-31
304,77,1502064000.0,23.1,27.407,2017-08-07
305,77,1489968000.0,3.108,3.531,2017-03-20
306,77,1503446400.0,1.793,2.026,2017-08-23
307,77,1496620800.0,4.434,5.073,2017-06-05
308,77,1495152000.0,0.847,0.965,2017-05-19
309,77,1487635200.0,0.373,0.434,2017-02-21
310,77,1500508800.0,2.952,3.252,2017-07-20
311,77,1502841600.0,7.612,8.363,2017-08-16
312,77,1502755200.0,9.176,10.172,2017-08-15
313,77,1508284800.0,9.665,10.952,2017-10-18
314,77,1500854400.0,7.286,7.902,2017-07-24
315,77,1484092800.0,0.608,0.726,2017-01-11
316,77,1487116800.0,15.932,18.248,2017-02-15
317,77,1483315200.0,24.38,30.779,2017-01-02
318,77,1484611200.0,30.548,36.709,2017-01-17
319,77,1488499200.0,2.494,2.819,2017-03-03
320,77,1512259200.0,8.85,10.519,2017-12-03
321,77,1508112000.0,6.117,6.756,2017-10-16
322,77,1484524800.0,27.361,32.056,2017-01-16
323,77,1500940800.0,3.471,3.818,2017-07-25
324,77,1499990400.0,12.297,13.081,2017-07-14
325,77,1510444800.0,2.987,3.218,2017-11-12
326,77,1499904000.0,15.065,16.021,2017-07-13
327,77,1491696000.0,1.357,1.588,2017-04-09
328,77,1485302400.0,5.219,5.693,2017-01-25
329,77,1500249600.0,6.4,6.859,2017-07-17
330,77,1510099200.0,4.663,5.069,2017-11-08
331,77,1501891200.0,16.529,17.968,2017-08-05
332,77,1502323200.0,4.999,5.6,2017-08-10
333,77,1483660800.0,6.354,6.992,2017-01-06
334,77,1487376000.0,0.763,0.899,2017-02-18
335,77,1501200000.0,3.646,3.96,2017-07-28
336,77,1510012800.0,3.748,4.073,2017-11-07
337,77,1512172800.0,25.932,30.02,2017-12-02
338,77,1506124800.0,5.335,5.76,2017-09-23
339,77,1506902400.0,0.566,0.658,2017-10-02
340,77,1496448000.0,1.557,1.752,2017-06-03
341,77,1497484800.0,2.992,3.22,2017-06-15
342,77,1483488000.0,11.675,13.368,2017-01-04
343,77,1495497600.0,1.68,1.845,2017-05-23
344,77,1508544000.0,0.579,0.642,2017-10-21
345,77,1491264000.0,1.684,1.988,2017-04-04
346,77,1510876800.0,2.481,2.86,2017-11-17
347,77,1488412800.0,1.217,1.396,2017-03-02
348,77,1504828800.0,11.443,12.698,2017-09-08
349,77,1513296000.0,27.033,32.061,2017-12-15
350,77,1484956800.0,3.47,3.942,2017-01-21
351,77,1483833600.0,42.14,50.942,2017-01-08
352,77,1496707200.0,3.046,3.45,2017-06-06
353,77,1496016000.0,2.293,2.505,2017-05-29
354,77,1487203200.0,7.89,9.073,2017-02-16
355,77,1486425600.0,0.796,0.917,2017-02-07
356,77,1502496000.0,1.425,1.663,2017-08-12
357,77,1500163200.0,10.286,10.87,2017-07-16
358,77,1513555200.0,15.139,16.828,2017-12-18
359,443,1501113600.0,3.7385,4.478999999999999,2017-07-27
360,443,1509667200.0,2.8695000000000004,3.5135,2017-11-03
361,443,1487980800.0,0.9935,1.309,2017-02-25
362,443,1506297600.0,4.507,5.416,2017-09-25
363,443,1486684800.0,4.6305,5.747,2017-02-10
364,443,1489795200.0,4.545,5.4585,2017-03-18
365,443,1510790400.0,7.6305,9.981,2017-11-16
366,443,1502928000.0,11.794,13.901,2017-08-17
367,443,1484438400.0,18.271,22.149,2017-01-15
368,443,1489536000.0,2.0164999999999997,2.5265000000000004,2017-03-15
369,443,1509062400.0,3.082,3.721,2017-10-27
370,443,1487376000.0,0.616,0.8625,2017-02-18
371,443,1509321600.0,3.896,4.7235,2017-10-30
372,443,1503014400.0,9.3675,11.0125,2017-08-18
373,443,1510444800.0,6.2615,7.301500000000001,2017-11-12
374,443,1507161600.0,3.8265000000000002,4.547499999999999,2017-10-05
375,443,1493424000.0,2.002,1.9925000000000002,2017-04-29
376,443,1485475200.0,11.4235,14.0005,2017-01-27
377,443,1514678400.0,2.2175000000000002,2.6395,2017-12-31
378,443,1496188800.0,3.851,4.577999999999999,2017-05-31
379,443,1503705600.0,3.1734999999999998,3.7755,2017-08-26
380,443,1509148800.0,4.9399999999999995,5.914,2017-10-28
381,443,1507939200.0,2.319,2.8825,2017-10-14
382,443,1491436800.0,1.5935000000000001,1.971,2017-04-06
383,443,1486944000.0,3.346,4.1,2017-02-13
384,443,1502064000.0,32.562,41.3215,2017-08-07
385,443,1513814400.0,0.6085,0.7625,2017-12-21
386,443,1492560000.0,2.096,2.649,2017-04-19
387,443,1495324800.0,2.3635,2.798,2017-05-21
388,443,1500595200.0,5.818,6.885,2017-07-21
389,443,1494115200.0,2.3205,2.7969999999999997,2017-05-07
390,443,1501459200.0,10.848500000000001,12.4665,2017-07-31
391,443,1495843200.0,1.3679999999999999,1.733,2017-05-27
392,443,1495929600.0,2.2645,2.6719999999999997,2017-05-28
393,443,1503273600.0,7.2945,8.589500000000001,2017-08-21
394,443,1490054400.0,1.9585,2.5084999999999997,2017-03-21
395,443,1487894400.0,0.457,0.6499999999999999,2017-02-24
396,443,1493510400.0,3.372,3.997,2017-04-30
397,443,1487721600.0,1.622,1.948,2017-02-22
398,443,1491609600.0,0.6905,1.023,2017-04-08
399,443,1514246400.0,44.786,56.111000000000004,2017-12-26
400,443,1504656000.0,54.5,68.6695,2017-09-06
401,443,1483401600.0,12.2365,15.453,2017-01-03
402,443,1484611200.0,10.276499999999999,12.571,2017-01-17
403,443,1489968000.0,6.205,7.497,2017-03-20
404,443,1501545600.0,11.1835,12.7915,2017-08-01
405,443,1508889600.0,5.3705,6.519,2017-10-25
406,443,1500249600.0,11.469999999999999,13.1485,2017-07-17
407,443,1494633600.0,1.6400000000000001,2.3025,2017-05-13
408,443,1508630400.0,2.5065,2.9505,2017-10-22
409,443,1501977600.0,29.689,37.650000000000006,2017-08-06
410,443,1507075200.0,0.7689999999999999,1.0234999999999999,2017-10-04
411,443,1491264000.0,1.1575,1.5385,2017-04-04
412,443,1497139200.0,1.3395000000000001,1.751,2017-06-11
413,443,1485648000.0,23.002000000000002,27.664,2017-01-29
414,443,1507766400.0,14.814,18.6705,2017-10-12
415,443,1501891200.0,19.3855,23.5785,2017-08-05
416,443,1510099200.0,3.442,4.147,2017-11-08
417,443,1492387200.0,3.3025,3.99,2017-04-17
418,443,1485993600.0,48.7435,63.0315,2017-02-02
419,443,1499904000.0,15.2305,17.545499999999997,2017-07-13
420,443,1505347200.0,0.6719999999999999,0.9390000000000001,2017-09-14
421,443,1488672000.0,0.59,0.9099999999999999,2017-03-05
422,443,1493942400.0,5.586,6.9085,2017-05-05
423,443,1500681600.0,16.322,19.1355,2017-07-22
424,443,1509235200.0,9.815999999999999,11.7965,2017-10-29
425,443,1505606400.0,18.6635,21.840000000000003,2017-09-17
426,443,1504915200.0,12.6205,14.962,2017-09-09
427,443,1495584000.0,2.3289999999999997,2.7775,2017-05-24
428,443,1490140800.0,1.3940000000000001,2.0275,2017-03-22
429,443,1508284800.0,14.5,17.197,2017-10-18
430,443,1486512000.0,1.81,2.1875,2017-02-08
431,443,1508976000.0,7.246,8.630500000000001,2017-10-26
432,443,1491004800.0,0.234,0.378,2017-04-01
433,443,1490227200.0,0.9395,1.2085,2017-03-23
434,443,1495238400.0,2.3205,2.8360000000000003,2017-05-20
435,443,1505433600.0,12.6745,15.474499999999999,2017-09-15
436,443,1509408000.0,2.1390000000000002,2.6285,2017-10-31
437,443,1505001600.0,11.986,14.221499999999999,2017-09-10
438,443,1502668800.0,14.3385,16.912,2017-08-14
439,443,1484179200.0,4.758,5.856,2017-01-12
440,443,1493856000.0,3.432,4.2135,2017-05-04
441,443,1513641600.0,13.6695,16.1395,2017-12-19
442,443,1507593600.0,1.809,2.2590000000000003,2017-10-10
443,443,1509580800.0,3.701,4.492,2017-11-02
444,443,1488931200.0,0.477,0.741,2017-03-08
445,443,1506988800.0,0.73,0.98,2017-10-03
446,443,1491782400.0,0.9735,1.2930000000000001,2017-04-10
447,443,1486425600.0,3.1545,3.846,2017-02-07
448,443,1504483200.0,15.972,18.5965,2017-09-04
449,443,1503446400.0,2.1405000000000003,2.6414999999999997,2017-08-23
450,443,1494460800.0,5.6795,6.6955,2017-05-11
451,443,1491091200.0,3.471,4.1705000000000005,2017-04-02
452,443,1496534400.0,4.18,4.9995,2017-06-04
453,443,1507248000.0,3.715,4.4705,2017-10-06
454,443,1488412800.0,1.3555000000000001,1.729,2017-03-02
455,443,1496275200.0,3.758,4.5585,2017-06-01
456,443,1500508800.0,4.5600000000000005,5.4635,2017-07-20
457,443,1489622400.0,2.2645,2.8555,2017-03-16
458,443,1500163200.0,9.8315,11.218499999999999,2017-07-16
459,443,1490659200.0,2.667,2.8015,2017-03-28
460,443,1489449600.0,1.5675,2.0085,2017-03-14
461,443,1500422400.0,11.309000000000001,12.933,2017-07-19
462,443,1483920000.0,20.208,25.3275,2017-01-09
463,443,1487289600.0,13.4795,16.394,2017-02-17
464,443,1507334400.0,3.6624999999999996,4.4475,2017-10-07
465,443,1505952000.0,0.5589999999999999,0.8109999999999999,2017-09-21
466,443,1484784000.0,48.7975,62.998000000000005,2017-01-19
467,443,1495065600.0,1.045,1.3045,2017-05-18
468,443,1508716800.0,3.0445,3.6985,2017-10-23
469,443,1500336000.0,9.2045,10.6525,2017-07-18
470,443,1494720000.0,2.6995,3.271,2017-05-14
471,443,1503878400.0,12.588000000000001,14.925,2017-08-28
472,443,1504828800.0,14.169,16.8485,2017-09-08
473,443,1511049600.0,4.891,5.853999999999999,2017-11-19
474,443,1509840000.0,1.5474999999999999,1.92,2017-11-05
475,443,1485129600.0,1.7865,2.0075,2017-01-23
476,443,1504224000.0,13.0615,15.222999999999999,2017-09-01
477,443,1494547200.0,3.5620000000000003,4.399,2017-05-12
478,443,1502496000.0,2.6355,3.268,2017-08-12
479,443,1489104000.0,2.145,2.708,2017-03-10
480,443,1505865600.0,1.57,1.9565,2017-09-20
481,443,1504742400.0,48.375,61.5835,2017-09-07
482,443,1484956800.0,4.7275,5.8285,2017-01-21
483,443,1491177600.0,3.071,3.766,2017-04-03
484,443,1496707200.0,3.8064999999999998,4.5905000000000005,2017-06-06
485,443,1493769600.0,1.967,2.4284999999999997,2017-05-03
486,443,1504396800.0,23.284,27.442999999999998,2017-09-03
487,443,1490486400.0,2.969,3.675,2017-03-26
488,443,1494374400.0,3.3075,4.0265,2017-05-10
489,443,1503187200.0,8.293500000000002,9.7075,2017-08-20
490,443,1508544000.0,1.53,1.856,2017-10-21
491,443,1504051200.0,8.574,10.0435,2017-08-30
492,443,1508198400.0,8.823,10.658999999999999,2017-10-17
493,443,1492992000.0,1.7845,2.325,2017-04-24
494,443,1508025600.0,3.254,3.879,2017-10-15
495,443,1495411200.0,4.077500000000001,4.7515,2017-05-22
496,443,1508112000.0,8.2325,9.8155,2017-10-16
497,443,1504569600.0,34.452,44.025,2017-09-05
498,443,1509753600.0,6.019,7.073,2017-11-04
499,443,1495756800.0,0.436,0.597,2017-05-26
500,443,1499990400.0,13.465499999999999,15.452,2017-07-14
501,443,1488844800.0,0.6275,0.8455,2017-03-07
502,443,1505174400.0,5.88,7.178,2017-09-12
503,443,1510358400.0,13.5125,16.0595,2017-11-11
504,443,1484870400.0,37.796,49.6845,2017-01-20
505,443,1510704000.0,3.073,3.7195,2017-11-15
506,443,1492819200.0,1.8215,2.294,2017-04-22
507,443,1489363200.0,1.791,2.246,2017-03-13
508,443,1508803200.0,2.8305,3.3965,2017-10-24
509,443,1496880000.0,2.502,3.227,2017-06-08
510,443,1510617600.0,16.4095,19.436500000000002,2017-11-14
511,443,1513728000.0,10.684,12.806000000000001,2017-12-20
512,443,1488499200.0,1.7770000000000001,2.233,2017-03-03
513,443,1485388800.0,9.064,11.092500000000001,2017-01-26
514,443,1502323200.0,8.5715,10.394,2017-08-10
515,443,1486252800.0,7.118,8.308499999999999,2017-02-05
516,443,1484697600.0,7.361000000000001,11.7895,2017-01-18
517,443,1492214400.0,0.802,1.093,2017-04-15
