,sensor_id,unix_timestamp,pm2.5_atm,pm10.0_atm,date
0,77,1705017600,27.772,27.925,2024-01-12
1,77,1709510400,26.899,27.005,2024-03-04
2,77,1709683200,21.004,21.198,2024-03-06
3,77,1705363200,34.833,35.396,2024-01-16
4,77,1707177600,21.806,21.931,2024-02-06
5,77,1707004800,25.191,25.363,2024-02-04
6,77,1706832000,21.238,21.356,2024-02-02
7,77,1706227200,30.239,31.5,2024-01-26
8,77,1708041600,24.764,24.913,2024-02-16
9,77,1708128000,24.933,25.128,2024-02-17
10,77,1704499200,31.024,31.58,2024-01-06
11,77,1707436800,30.052,30.978,2024-02-09
12,77,1706918400,24.384,24.553,2024-02-03
13,77,1708300800,22.905,23.012,2024-02-19
14,77,1708214400,25.114,25.28,2024-02-18
15,77,1708732800,24.624,24.978,2024-02-24
16,77,1708387200,30.047,31.97,2024-02-20
17,77,1705622400,25.724,26.023,2024-01-19
18,77,1706486400,34.789,38.677,2024-01-29
19,77,1704153600,40.466,46.512,2024-01-02
20,77,1709337600,23.956,25.921,2024-03-02
21,77,1704931200,29.532,29.733,2024-01-11
22,77,1708473600,21.679,21.836,2024-02-21
23,77,1707782400,26.738,27.179,2024-02-13
24,77,1708560000,24.715,25.053,2024-02-22
25,77,1707696000,36.849,38.217,2024-02-12
26,77,1709164800,22.697,22.942,2024-02-29
27,77,1705536000,25.148,25.415,2024-01-18
28,77,1708905600,18.142,18.279,2024-02-26
29,77,1708819200,21.441,21.652,2024-02-25
30,77,1706659200,26.445,27.959,2024-01-31
31,77,1708992000,22.656,22.765,2024-02-27
32,77,1704758400,32.649,32.992,2024-01-09
33,77,1705276800,29.157,29.984,2024-01-15
34,77,1706313600,29.695,30.237,2024-01-27
35,77,1708646400,23.772,23.949,2024-02-23
36,77,1705968000,28.635,30.979,2024-01-23
37,77,1707955200,21.978,22.191,2024-02-15
38,77,1704412800,33.8,35.166,2024-01-05
39,77,1709078400,25.277,25.406,2024-02-28
40,77,1707264000,22.995,23.106,2024-02-07
41,77,1709251200,19.437,19.853,2024-03-01
42,77,1705104000,26.444,26.565,2024-01-13
43,77,1705190400,26.578,26.863,2024-01-14
44,77,1705795200,24.05,24.338,2024-01-21
45,77,1704067200,41.226,47.971,2024-01-01
46,77,1707523200,28.17,28.355,2024-02-10
47,77,1709596800,25.802,25.916,2024-03-05
48,77,1709424000,27.652,27.717,2024-03-03
49,77,1706745600,20.457,20.56,2024-02-01
50,77,1709856000,30.576,31.147,2024-03-08
51,77,1704844800,26.841,26.972,2024-01-10
52,77,1706400000,28.855,29.817,2024-01-28
53,77,1706572800,34.877,39.591,2024-01-30
54,77,1704585600,26.512,26.645,2024-01-07
55,77,1704672000,31.878,32.096,2024-01-08
56,77,1704240000,37.03,41.309,2024-01-03
57,77,1705881600,26.578,27.066,2024-01-22
58,77,1706054400,36.942,42.339,2024-01-24
59,77,1707609600,32.364,32.704,2024-02-11
60,77,1707091200,22.184,22.264,2024-02-05
61,77,1709769600,27.725,28.51,2024-03-07
62,77,1705449600,37.82,40.152,2024-01-17
63,77,1704326400,48.564,59.536,2024-01-04
64,77,1705708800,29.837,31.502,2024-01-20
65,77,1707868800,28.115,28.974,2024-02-14
66,77,1707350400,28.008,28.554,2024-02-08
67,77,1706140800,32.849,34.923,2024-01-25
68,443,1706054400,25.905,29.326999999999998,2024-01-24
69,443,1704931200,9.785,10.125,2024-01-11
70,443,1706572800,17.0995,18.755,2024-01-30
71,443,1708819200,12.1555,13.0665,2024-02-25
72,443,1705363200,17.855,19.305,2024-01-16
73,443,1705104000,8.971,9.1935,2024-01-13
74,443,1705536000,15.116,16.451,2024-01-18
75,443,1704240000,22.054499999999997,24.7175,2024-01-03
76,443,1709510400,11.013,11.198,2024-03-04
77,443,1707091200,7.872,8.1375,2024-02-05
78,443,1707264000,12.704,13.68,2024-02-07
79,443,1704585600,8.4755,8.6845,2024-01-07
80,443,1704326400,30.527,35.272,2024-01-04
81,443,1708128000,9.449,9.8185,2024-02-17
82,443,1705968000,34.5215,40.584,2024-01-23
83,443,1708905600,7.0585,7.4254999999999995,2024-02-26
84,443,1708560000,16.177,17.686999999999998,2024-02-22
85,443,1708387200,9.6725,10.303,2024-02-20
86,443,1704672000,12.2425,12.918,2024-01-08
87,443,1708300800,10.096499999999999,10.542000000000002,2024-02-19
88,443,1709769600,11.2595,11.7695,2024-03-07
89,443,1709251200,7.901,8.744,2024-03-01
90,443,1706313600,16.523500000000002,17.8515,2024-01-27
91,443,1704412800,15.6175,17.0035,2024-01-05
92,443,1705881600,18.144,19.879,2024-01-22
93,443,1709683200,9.8255,10.2775,2024-03-06
94,443,1706140800,19.8485,21.816,2024-01-25
95,443,1707004800,8.025,8.275500000000001,2024-02-04
96,443,1704499200,13.868500000000001,14.747,2024-01-06
97,443,1709337600,10.7085,12.524000000000001,2024-03-02
98,443,1706486400,24.862000000000002,28.4105,2024-01-29
99,443,1708992000,7.129,7.3175,2024-02-27
100,443,1708214400,8.848,9.2135,2024-02-18
101,443,1709424000,11.3645,11.5715,2024-03-03
102,443,1707177600,8.216000000000001,8.525,2024-02-06
103,443,1706227200,23.863,26.734,2024-01-26
104,443,1708646400,10.588000000000001,11.1835,2024-02-23
105,443,1704067200,34.546499999999995,41.572,2024-01-01
106,443,1707782400,14.041,15.0685,2024-02-13
107,443,1706832000,10.32,10.9215,2024-02-02
108,443,1704758400,11.7005,12.505500000000001,2024-01-09
109,443,1705622400,13.476500000000001,14.399000000000001,2024-01-19
110,443,1705795200,20.993499999999997,23.195999999999998,2024-01-21
111,443,1708732800,10.890999999999998,11.525500000000001,2024-02-24
112,443,1707350400,15.491,16.8735,2024-02-08
113,443,1704844800,9.1215,9.4195,2024-01-10
114,443,1709856000,13.8825,14.509,2024-03-08
