,sensor_id,unix_timestamp,pm2.5_atm,pm10.0_atm,date
40,77,1622160000.0,5.922,6.091,2021-05-28
41,77,1629676800.0,13.312,14.126,2021-08-23
42,77,1610841600.0,19.772,21.131,2021-01-17
43,77,1633132800.0,11.05,11.562,2021-10-02
44,77,1634256000.0,12.016,12.193,2021-10-15
45,77,1620259200.0,5.956,6.188,2021-05-06
46,77,1628899200.0,16.103,16.917,2021-08-14
47,77,1613088000.0,7.338,7.509,2021-02-12
48,77,1610755200.0,17.254,18.009,2021-01-16
49,77,1634601600.0,10.745,10.876,2021-10-19
50,77,1623974400.0,12.561,13.141,2021-06-18
51,77,1612483200.0,8.815,9.34,2021-02-05
52,77,1622332800.0,5.91,6.091,2021-05-30
53,77,1623110400.0,6.033,6.33,2021-06-08
54,77,1620432000.0,6.664,7.314,2021-05-08
55,77,1627516800.0,10.37,10.877,2021-07-29
56,77,1616371200.0,8.117,8.28,2021-03-22
57,77,1631318400.0,14.679,15.67,2021-09-11
58,77,1616025600.0,9.546,10.039,2021-03-18
59,77,1613174400.0,8.448,8.605,2021-02-13
60,77,1632700800.0,24.877,29.104,2021-09-27
61,77,1609718400.0,11.73,12.24,2021-01-04
62,77,1616716800.0,17.999,19.516,2021-03-26
63,77,1615248000.0,7.395,7.983,2021-03-09
64,77,1614816000.0,8.214,8.61,2021-03-04
65,77,1614124800.0,9.06,9.254,2021-02-24
66,77,1632960000.0,9.444,9.7,2021-09-30
67,77,1625443200.0,8.673,8.959,2021-07-05
68,77,1620691200.0,6.74,6.887,2021-05-11
69,77,1613347200.0,10.433,10.729,2021-02-15
70,77,1614729600.0,10.23,10.76,2021-03-03
71,77,1615161600.0,6.527,6.916,2021-03-08
72,77,1626739200.0,8.958,9.297,2021-07-20
73,77,1624492800.0,9.337,9.733,2021-06-24
74,77,1621296000.0,6.664,6.934,2021-05-18
75,77,1630886400.0,24.782,27.101,2021-09-06
76,77,1617321600.0,8.308,8.763,2021-04-02
77,77,1609545600.0,25.476,28.234,2021-01-02
78,77,1617580800.0,5.903,6.246,2021-04-05
79,77,1628553600.0,47.774,59.264,2021-08-10
80,77,1629590400.0,19.718,21.564,2021-08-22
81,77,1619222400.0,8.259,8.62,2021-04-24
82,77,1613001600.0,9.853,10.338,2021-02-11
83,77,1627430400.0,8.732,9.101,2021-07-28
84,77,1618790400.0,7.746,8.119,2021-04-19
85,77,1632614400.0,12.952,13.664,2021-09-26
86,77,1627776000.0,6.958,7.156,2021-08-01
87,77,1618444800.0,12.127,12.611,2021-04-15
88,77,1617408000.0,6.736,7.099,2021-04-03
89,77,1628640000.0,24.576,28.102,2021-08-11
90,77,1621900800.0,7.177,7.357,2021-05-25
91,77,1628208000.0,50.083,58.129,2021-08-06
92,77,1633910400.0,20.983,22.428,2021-10-11
93,77,1627171200.0,39.469,47.976,2021-07-25
94,77,1623024000.0,8.222,8.907,2021-06-07
95,77,1626912000.0,7.612,7.881,2021-07-22
96,77,1610409600.0,35.538,41.529,2021-01-12
97,77,1631404800.0,9.33,9.674,2021-09-12
98,77,1627603200.0,8.69,9.096,2021-07-30
99,77,1612396800.0,8.343,8.626,2021-02-04
100,77,1609977600.0,13.155,13.731,2021-01-07
101,77,1619308800.0,7.661,8.083,2021-04-25
102,77,1631577600.0,18.812,20.411,2021-09-14
103,77,1624838400.0,7.724,7.825,2021-06-28
104,77,1631750400.0,19.366,20.702,2021-09-16
105,77,1630281600.0,39.467,49.676,2021-08-30
106,77,1613779200.0,7.483,7.634,2021-02-20
107,77,1619481600.0,9.41,9.666,2021-04-27
108,77,1629072000.0,63.585,74.226,2021-08-16
109,77,1626652800.0,10.717,11.334,2021-07-19
110,77,1611792000.0,8.019,8.192,2021-01-28
111,77,1611187200.0,16.986,17.949,2021-01-21
112,77,1627084800.0,23.096,26.139,2021-07-24
113,77,1611100800.0,9.862,10.149,2021-01-20
114,77,1634515200.0,9.447,9.689,2021-10-18
115,77,1633564800.0,11.242,11.771,2021-10-07
116,77,1615680000.0,11.193,11.756,2021-03-14
117,77,1627862400.0,6.669,6.869,2021-08-02
118,77,1628812800.0,17.923,18.829,2021-08-13
119,77,1634947200.0,10.311,10.544,2021-10-23
120,77,1621641600.0,8.187,8.766,2021-05-22
121,77,1616889600.0,6.679,6.897,2021-03-28
122,77,1629417600.0,31.966,37.714,2021-08-20
123,77,1624060800.0,13.894,14.463,2021-06-19
124,77,1632182400.0,7.823,7.904,2021-09-21
125,77,1613952000.0,8.491,8.728,2021-02-22
126,77,1625529600.0,9.197,9.538,2021-07-06
127,77,1626566400.0,12.493,13.106,2021-07-18
128,77,1618358400.0,10.206,10.517,2021-04-14
129,77,1629504000.0,27.037,32.363,2021-08-21
130,77,1625184000.0,7.667,7.89,2021-07-02
131,77,1622937600.0,6.826,7.144,2021-06-06
132,77,1623888000.0,11.501,12.09,2021-06-17
133,77,1624665600.0,8.619,8.838,2021-06-26
134,77,1621209600.0,6.778,7.022,2021-05-17
135,77,1628726400.0,14.802,15.605,2021-08-12
136,77,1623542400.0,9.55,9.863,2021-06-13
137,77,1615507200.0,12.032,12.553,2021-03-12
138,77,1622246400.0,6.201,6.376,2021-05-29
139,77,1634774400.0,11.425,11.732,2021-10-21
140,77,1614297600.0,8.104,8.296,2021-02-26
141,77,1627344000.0,15.141,16.319,2021-07-27
142,77,1627689600.0,8.686,8.997,2021-07-31
143,77,1612656000.0,6.938,7.201,2021-02-07
144,77,1623283200.0,6.205,6.746,2021-06-10
145,77,1626480000.0,10.971,11.614,2021-07-17
146,77,1622678400.0,7.914,8.087,2021-06-03
147,77,1611532800.0,24.008,26.513,2021-01-25
148,77,1632528000.0,14.554,15.38,2021-09-25
149,77,1623628800.0,6.801,7.082,2021-06-14
150,77,1634169600.0,13.779,14.146,2021-10-14
151,77,1609632000.0,13.911,14.78,2021-01-03
152,77,1630195200.0,37.646,46.925,2021-08-29
153,77,1616198400.0,5.927,6.112,2021-03-20
154,77,1626220800.0,12.023,12.589,2021-07-14
155,77,1609459200.0,33.272,38.57,2021-01-01
156,77,1624233600.0,8.419,8.759,2021-06-21
157,77,1628294400.0,74.192,89.091,2021-08-07
158,77,1622851200.0,6.692,6.911,2021-06-05
159,77,1609891200.0,8.584,8.75,2021-01-06
160,77,1616544000.0,7.529,7.683,2021-03-24
161,77,1614384000.0,8.02,8.157,2021-02-27
162,77,1630627200.0,22.815,25.495,2021-09-03
163,77,1619136000.0,9.266,9.674,2021-04-23
164,77,1631232000.0,19.729,21.466,2021-09-10
165,77,1631145600.0,29.884,35.48,2021-09-09
166,77,1626048000.0,36.113,44.93,2021-07-12
167,77,1631664000.0,24.198,26.123,2021-09-15
168,77,1622073600.0,5.61,5.687,2021-05-27
169,77,1621036800.0,6.85,7.172,2021-05-15
170,77,1616803200.0,8.791,9.032,2021-03-27
171,77,1619913600.0,6.383,6.677,2021-05-02
172,77,1632009600.0,10.47,10.992,2021-09-19
173,77,1611360000.0,8.651,8.913,2021-01-23
174,77,1618531200.0,9.831,10.172,2021-04-16
175,77,1620604800.0,7.041,7.267,2021-05-10
176,77,1620777600.0,6.401,6.524,2021-05-12
177,77,1616976000.0,6.19,6.664,2021-03-29
178,77,1635292800.0,11.583,11.753,2021-10-27
179,77,1621814400.0,7.3,7.444,2021-05-24
180,77,1617494400.0,6.631,6.937,2021-04-04
181,77,1619049600.0,9.128,9.45,2021-04-22
182,77,1633046400.0,11.273,11.731,2021-10-01
183,77,1625961600.0,40.909,51.243,2021-07-11
184,77,1624406400.0,7.145,7.399,2021-06-23
185,77,1618617600.0,7.515,7.636,2021-04-17
186,77,1625875200.0,26.646,30.932,2021-07-10
187,77,1611964800.0,7.757,7.927,2021-01-30
188,77,1622592000.0,6.299,6.459,2021-06-02
189,77,1617148800.0,8.972,9.248,2021-03-31
190,77,1621123200.0,6.987,7.248,2021-05-16
191,77,1632873600.0,10.62,11.068,2021-09-29
192,77,1624924800.0,7.811,7.94,2021-06-29
193,77,1629936000.0,22.628,26.317,2021-08-26
194,77,1616457600.0,10.391,10.838,2021-03-23
195,77,1625356800.0,9.108,9.422,2021-07-04
196,77,1610582400.0,10.423,11.041,2021-01-14
197,77,1632787200.0,20.241,22.16,2021-09-28
198,77,1626998400.0,9.03,9.431,2021-07-23
199,77,1633737600.0,9.728,9.949,2021-10-09
200,77,1632441600.0,14.328,15.113,2021-09-24
201,77,1617926400.0,6.234,6.467,2021-04-09
202,77,1610496000.0,29.141,33.8,2021-01-13
203,77,1630108800.0,46.501,57.426,2021-08-28
204,77,1615075200.0,8.688,9.568,2021-03-07
205,77,1610668800.0,8.437,8.588,2021-01-15
206,77,1620086400.0,6.805,6.964,2021-05-04
207,77,1612742400.0,7.348,7.757,2021-02-08
208,77,1610323200.0,32.633,36.272,2021-01-11
209,77,1630972800.0,36.178,44.766,2021-09-07
210,77,1613692800.0,9.517,9.746,2021-02-19
211,77,1614038400.0,9.547,9.917,2021-02-23
212,77,1615593600.0,11.335,11.867,2021-03-13
213,77,1615334400.0,8.909,9.398,2021-03-10
214,77,1612137600.0,10.427,10.801,2021-02-01
215,77,1612569600.0,9.251,10.231,2021-02-06
216,77,1615766400.0,6.781,6.998,2021-03-15
217,77,1633996800.0,13.292,13.682,2021-10-12
218,77,1632096000.0,8.118,8.228,2021-09-20
219,77,1631059200.0,34.0,41.8,2021-09-08
220,77,1617840000.0,6.762,7.104,2021-04-08
221,77,1623801600.0,11.139,11.749,2021-06-16
222,77,1625702400.0,9.909,10.254,2021-07-08
223,77,1615420800.0,9.321,9.729,2021-03-11
224,77,1630800000.0,21.374,23.15,2021-09-05
225,77,1626134400.0,25.493,29.738,2021-07-13
226,77,1621728000.0,7.071,7.321,2021-05-23
227,77,1630540800.0,23.2,25.068,2021-09-02
228,77,1619568000.0,9.924,10.256,2021-04-28
229,77,1618185600.0,7.143,7.413,2021-04-12
230,77,1620518400.0,6.315,6.455,2021-05-09
231,77,1610236800.0,20.497,22.007,2021-01-10
232,77,1621987200.0,6.495,6.686,2021-05-26
233,77,1629331200.0,77.108,96.071,2021-08-19
234,77,1618876800.0,8.334,8.601,2021-04-20
235,77,1631836800.0,23.178,25.107,2021-09-17
236,77,1612224000.0,11.407,11.974,2021-02-02
237,77,1621555200.0,8.006,8.67,2021-05-21
238,77,1634428800.0,10.331,10.648,2021-10-17
239,77,1629849600.0,22.323,25.081,2021-08-25
240,77,1621382400.0,7.617,7.935,2021-05-19
241,77,1611705600.0,12.118,12.665,2021-01-27
242,77,1622764800.0,8.573,8.773,2021-06-04
243,77,1629763200.0,12.776,13.753,2021-08-24
244,77,1613606400.0,10.865,11.047,2021-02-18
245,77,1618272000.0,8.457,8.72,2021-04-13
246,77,1623715200.0,11.157,11.643,2021-06-15
247,77,1613433600.0,8.055,8.192,2021-02-16
248,77,1628467200.0,47.682,59.143,2021-08-09
249,77,1633651200.0,11.884,12.382,2021-10-08
250,77,1611878400.0,6.387,6.502,2021-01-29
251,77,1633219200.0,10.317,10.767,2021-10-03
252,77,1625270400.0,8.287,8.601,2021-07-03
253,77,1617667200.0,8.608,9.121,2021-04-06
254,77,1623196800.0,4.998,5.213,2021-06-09
255,77,1614902400.0,12.382,13.242,2021-03-05
256,77,1620864000.0,6.238,6.447,2021-05-13
257,77,1634860800.0,10.033,10.301,2021-10-22
258,77,1629244800.0,38.318,47.72,2021-08-18
259,77,1633305600.0,8.945,9.239,2021-10-04
260,77,1610928000.0,20.965,22.607,2021-01-18
261,77,1630022400.0,43.766,55.605,2021-08-27
262,77,1614470400.0,11.746,12.12,2021-02-28
263,77,1616284800.0,8.131,8.311,2021-03-21
264,77,1626307200.0,13.613,14.287,2021-07-15
265,77,1625097600.0,6.752,6.899,2021-07-01
266,77,1619654400.0,9.153,9.608,2021-04-29
267,77,1634342400.0,12.469,12.772,2021-10-16
268,77,1628121600.0,29.661,35.56,2021-08-05
269,77,1625788800.0,15.204,15.925,2021-07-09
270,77,1614556800.0,10.398,10.724,2021-03-01
271,77,1612051200.0,8.622,8.802,2021-01-31
272,77,1633392000.0,9.757,10.194,2021-10-05
273,77,1615939200.0,12.569,13.262,2021-03-17
274,77,1614988800.0,6.775,7.108,2021-03-06
275,77,1622419200.0,5.951,6.081,2021-05-31
276,77,1616112000.0,6.588,6.814,2021-03-19
277,77,1629158400.0,41.908,53.817,2021-08-17
278,77,1617062400.0,7.8,8.045,2021-03-30
279,77,1631923200.0,12.516,13.196,2021-09-18
280,77,1611273600.0,13.61,14.419,2021-01-22
281,77,1611014400.0,8.139,8.248,2021-01-19
282,77,1613260800.0,12.931,13.481,2021-02-14
283,77,1615852800.0,8.189,8.529,2021-03-16
284,77,1613520000.0,8.637,8.775,2021-02-17
285,77,1630454400.0,21.072,22.924,2021-09-01
286,77,1624752000.0,7.628,7.767,2021-06-27
287,77,1610064000.0,16.211,17.249,2021-01-08
288,77,1622505600.0,5.98,6.149,2021-06-01
289,77,1618099200.0,6.85,7.209,2021-04-11
290,77,1624579200.0,8.838,9.106,2021-06-25
291,77,1616630400.0,7.314,7.521,2021-03-25
292,77,1628380800.0,49.671,61.922,2021-08-08
293,77,1620345600.0,5.08,5.344,2021-05-07
294,77,1618963200.0,9.071,9.371,2021-04-21
295,77,1634688000.0,11.81,12.066,2021-10-20
296,77,1624320000.0,8.733,9.071,2021-06-22
297,77,1619827200.0,5.445,5.61,2021-05-01
298,77,1623369600.0,6.178,6.353,2021-06-11
299,77,1634083200.0,13.935,14.35,2021-10-13
300,443,1639958400.0,60.843999999999994,76.188,2021-12-20
301,443,1640390400.0,32.028999999999996,32.573,2021-12-25
302,443,1640476800.0,35.1885,36.644000000000005,2021-12-26
303,443,1640131200.0,59.069500000000005,71.693,2021-12-22
304,443,1640304000.0,29.345999999999997,29.548000000000002,2021-12-24
305,443,1640217600.0,49.11,59.0355,2021-12-23
306,443,1640822400.0,43.6265,47.5035,2021-12-30
307,443,1640908800.0,43.263999999999996,47.062,2021-12-31
308,443,1640044800.0,55.678,66.986,2021-12-21
309,443,1640736000.0,47.543499999999995,51.434,2021-12-29
310,443,1640563200.0,40.2595,43.0145,2021-12-27
311,443,1640649600.0,44.9155,47.7025,2021-12-28
312,525,1640908800.0,9.555,10.789,2021-12-31
313,525,1640563200.0,3.1605,3.8165,2021-12-27
314,525,1630368000.0,16.516,18.6205,2021-08-31
315,525,1632096000.0,0.2835,0.4125,2021-09-20
316,525,1639958400.0,3.9115,4.67,2021-12-20
317,525,1630108800.0,32.43,40.024,2021-08-28
318,525,1629849600.0,16.019000000000002,18.5965,2021-08-25
319,525,1639008000.0,9.782,11.6525,2021-12-09
320,525,1635552000.0,1.2349999999999999,1.5025,2021-10-30
321,525,1636848000.0,0.2265,0.33799999999999997,2021-11-14
322,525,1635465600.0,1.25,1.593,2021-10-29
323,525,1631491200.0,2.6455,3.0709999999999997,2021-09-13
324,525,1635206400.0,2.188,2.502,2021-10-26
325,525,1637452800.0,2.242,2.768,2021-11-21
326,525,1635120000.0,0.62,0.7655000000000001,2021-10-25
327,525,1631923200.0,4.5255,5.2065,2021-09-18
328,525,1635811200.0,1.2080000000000002,1.4395,2021-11-02
329,525,1633478400.0,3.448,4.023,2021-10-06
330,525,1637625600.0,2.004,2.3875,2021-11-23
331,525,1639872000.0,1.8645,2.248,2021-12-19
332,525,1639180800.0,1.2135,1.517,2021-12-11
333,525,1640304000.0,0.377,0.634,2021-12-24
334,525,1640476800.0,11.7625,14.004,2021-12-26
335,525,1636761600.0,0.9390000000000001,1.1400000000000001,2021-11-13
336,525,1632528000.0,7.8675,8.9015,2021-09-25
337,525,1630972800.0,32.7445,40.422,2021-09-07
338,525,1629936000.0,18.7605,22.044,2021-08-26
339,525,1634774400.0,6.8095,7.6865000000000006,2021-10-21
340,525,1630454400.0,15.5425,17.4495,2021-09-01
341,525,1637539200.0,2.745,3.0955000000000004,2021-11-22
342,525,1635292800.0,1.7229999999999999,2.0705,2021-10-27
343,525,1632873600.0,2.776,3.368,2021-09-29
344,525,1631318400.0,11.146,12.729,2021-09-11
345,525,1638316800.0,10.2395,12.3565,2021-12-01
346,525,1636070400.0,4.997,5.851,2021-11-05
347,525,1636502400.0,0.4135,0.616,2021-11-10
348,525,1630022400.0,36.911500000000004,45.9015,2021-08-27
349,525,1631577600.0,13.238,14.834,2021-09-14
350,525,1637020800.0,4.353999999999999,4.8795,2021-11-16
351,525,1635724800.0,2.958,3.498,2021-11-01
352,525,1630281600.0,10.23,11.509,2021-08-30
353,525,1637712000.0,3.914,4.6739999999999995,2021-11-24
354,525,1635984000.0,5.2265,6.275,2021-11-04
355,525,1634947200.0,0.095,0.202,2021-10-23
356,525,1631750400.0,11.718,13.198,2021-09-16
357,525,1636588800.0,2.387,2.9305,2021-11-11
358,525,1633910400.0,8.246500000000001,9.2165,2021-10-11
359,525,1639440000.0,2.9135,3.524,2021-12-14
360,525,1633046400.0,3.1334999999999997,3.71,2021-10-01
361,525,1634342400.0,5.867,6.837,2021-10-16
362,525,1634169600.0,4.808,5.7405,2021-10-14
363,525,1638921600.0,5.8845,7.1965,2021-12-08
364,525,1630540800.0,15.7965,17.545,2021-09-02
365,525,1637971200.0,0.6375,0.7829999999999999,2021-11-27
366,525,1633824000.0,6.818,7.8365,2021-10-10
367,525,1631232000.0,13.696,15.378499999999999,2021-09-10
368,525,1636156800.0,0.375,0.48950000000000005,2021-11-06
369,525,1640649600.0,9.3345,10.935500000000001,2021-12-28
370,525,1639267200.0,7.4145,8.6555,2021-12-12
371,525,1633996800.0,5.4719999999999995,6.469,2021-10-12
372,525,1638144000.0,5.904,6.723,2021-11-29
373,525,1632960000.0,6.288,7.5755,2021-09-30
374,525,1630800000.0,18.9395,21.1475,2021-09-05
375,525,1631145600.0,24.6005,28.273000000000003,2021-09-09
376,525,1634428800.0,2.775,3.235,2021-10-17
377,525,1630886400.0,15.849,17.783,2021-09-06
378,525,1640390400.0,3.372,3.914,2021-12-25
379,525,1640736000.0,7.0715,9.8185,2021-12-29
380,525,1637193600.0,12.795,15.183,2021-11-18
381,525,1634688000.0,1.1565,1.4144999999999999,2021-10-20
382,525,1637884800.0,0.269,0.38949999999999996,2021-11-26
383,525,1638489600.0,2.168,2.5765000000000002,2021-12-03
384,525,1638230400.0,2.983,3.568,2021-11-30
385,525,1633651200.0,2.7515,3.357,2021-10-08
386,525,1632009600.0,2.4485,2.9125,2021-09-19
387,525,1636934400.0,4.2925,4.9239999999999995,2021-11-15
388,525,1639094400.0,2.3235,2.874,2021-12-10
389,525,1639785600.0,0.23099999999999998,0.43400000000000005,2021-12-18
390,525,1638576000.0,3.38,3.8705,2021-12-04
391,525,1639353600.0,3.4939999999999998,4.2985,2021-12-13
392,525,1631664000.0,17.992,20.008499999999998,2021-09-15
393,525,1633737600.0,3.482,4.146,2021-10-09
394,525,1640044800.0,0.5825,0.7785,2021-12-21
395,525,1637798400.0,0.0645,0.129,2021-11-25
396,525,1632268800.0,0.4455,0.593,2021-09-22
397,525,1638057600.0,0.642,0.7895,2021-11-28
398,525,1640822400.0,8.6835,10.385,2021-12-30
399,525,1634860800.0,0.7995,0.9789999999999999,2021-10-22
400,525,1633392000.0,2.968,3.5175,2021-10-05
401,525,1638748800.0,1.9045,2.2675,2021-12-06
402,525,1636329600.0,2.428,2.7315,2021-11-08
403,525,1635033600.0,0.116,0.20600000000000002,2021-10-24
404,525,1637366400.0,0.8275,1.029,2021-11-20
405,525,1629763200.0,13.3765,15.2925,2021-08-24
406,525,1632182400.0,0.229,0.4205,2021-09-21
407,525,1634515200.0,1.4849999999999999,1.857,2021-10-18
408,525,1637107200.0,3.644,4.282500000000001,2021-11-17
409,525,1634256000.0,1.5594999999999999,1.964,2021-10-15
410,525,1634601600.0,4.945,5.769,2021-10-19
411,525,1636675200.0,0.349,0.475,2021-11-12
412,525,1640217600.0,15.746,18.674999999999997,2021-12-23
413,525,1633132800.0,3.6094999999999997,4.213,2021-10-02
414,525,1632700800.0,20.746499999999997,24.2145,2021-09-27
415,525,1630195200.0,12.73,14.542,2021-08-29
416,525,1631059200.0,28.7875,34.305,2021-09-08
417,525,1636243200.0,0.6645000000000001,0.881,2021-11-07
418,525,1631836800.0,16.1795,18.017000000000003,2021-09-17
419,525,1636416000.0,1.9845,2.4290000000000003,2021-11-09
420,525,1635638400.0,2.8099999999999996,3.336,2021-10-31
421,525,1631404800.0,3.556,4.1425,2021-09-12
422,525,1635379200.0,2.051,2.4219999999999997,2021-10-28
423,525,1632787200.0,12.251000000000001,13.931000000000001,2021-09-28
424,525,1632441600.0,7.246,8.254999999999999,2021-09-24
425,525,1640131200.0,20.103,23.667,2021-12-22
426,525,1632355200.0,4.6475,5.432,2021-09-23
427,525,1632614400.0,7.5715,8.73,2021-09-26
428,525,1633219200.0,6.2225,7.2545,2021-10-03
429,525,1633564800.0,3.018,3.6225,2021-10-07
430,525,1634083200.0,1.9335,2.2045,2021-10-13
431,525,1638835200.0,2.3955,2.8964999999999996,2021-12-07
432,525,1633305600.0,4.094,5.0805,2021-10-04
433,525,1638403200.0,5.73,6.8095,2021-12-02
434,525,1639526400.0,2.937,3.583,2021-12-15
435,525,1639612800.0,13.229,15.726500000000001,2021-12-16
436,525,1639699200.0,4.9895,5.9165,2021-12-17
437,525,1635897600.0,1.5605,1.9035,2021-11-03
438,525,1638662400.0,1.542,1.948,2021-12-05
439,525,1637280000.0,4.134,4.8405000000000005,2021-11-19
440,984,1621382400.0,2.1435,2.4915000000000003,2021-05-19
441,984,1615593600.0,3.2525000000000004,3.6765,2021-03-13
442,984,1621987200.0,1.091,1.2650000000000001,2021-05-26
443,984,1610323200.0,15.2925,17.8505,2021-01-11
444,984,1612569600.0,1.0795,1.5745,2021-02-06
445,984,1635811200.0,5.9775,6.7105,2021-11-02
446,984,1637971200.0,9.187999999999999,10.5825,2021-11-27
447,984,1640908800.0,0.33899999999999997,0.3755,2021-12-31
448,984,1611792000.0,0.8025,0.922,2021-01-28
449,984,1622937600.0,1.9655,2.3195,2021-06-06
450,984,1632873600.0,1.6789999999999998,1.9815,2021-09-29
451,984,1614384000.0,0.092,0.1315,2021-02-27
452,984,1622246400.0,0.758,0.9205,2021-05-29
453,984,1636848000.0,0.8819999999999999,1.0185,2021-11-14
454,984,1631577600.0,10.288499999999999,11.799,2021-09-14
455,984,1638921600.0,1.218,1.4295,2021-12-08
456,984,1624665600.0,3.9695,4.4655000000000005,2021-06-26
457,984,1620950400.0,0.9889999999999999,1.216,2021-05-14
458,984,1628294400.0,54.746,73.2005,2021-08-07
459,984,1638662400.0,1.766,2.1315,2021-12-05
460,984,1621296000.0,1.3359999999999999,1.5875,2021-05-18
461,984,1639699200.0,2.4335,2.7945,2021-12-17
462,984,1611446400.0,13.0,15.1235,2021-01-24
463,984,1625097600.0,1.3755,1.5605,2021-07-01
464,984,1612137600.0,1.6585,1.9455,2021-02-01
465,984,1627344000.0,10.219000000000001,11.841000000000001,2021-07-27
466,984,1640217600.0,11.9295,14.7065,2021-12-23
467,984,1617926400.0,0.9585,1.1905000000000001,2021-04-09
468,984,1610409600.0,22.506500000000003,27.049,2021-01-12
469,984,1634688000.0,2.475,2.6590000000000003,2021-10-20
470,984,1613260800.0,3.581,4.0665,2021-02-14
471,984,1631059200.0,23.9595,28.375,2021-09-08
472,984,1639612800.0,0.2605,0.3205,2021-12-16
473,984,1631664000.0,12.5615,14.5165,2021-09-15
474,984,1625616000.0,4.878,5.461499999999999,2021-07-07
475,984,1629072000.0,50.254999999999995,65.8375,2021-08-16
476,984,1638576000.0,6.209,7.37,2021-12-04
477,984,1630195200.0,29.188000000000002,36.230000000000004,2021-08-29
478,984,1620086400.0,0.857,1.0025,2021-05-04
479,984,1629158400.0,36.963499999999996,48.296,2021-08-17
480,984,1636588800.0,2.696,3.1315,2021-11-11
481,984,1630800000.0,18.792,21.933,2021-09-05
482,984,1635033600.0,3.4059999999999997,3.9135,2021-10-24
483,984,1635638400.0,9.7355,14.4105,2021-10-31
484,984,1623888000.0,6.317500000000001,7.0344999999999995,2021-06-17
485,984,1615075200.0,2.2625,2.789,2021-03-07
486,984,1626566400.0,6.5825,7.538500000000001,2021-07-18
487,984,1616544000.0,0.7855,0.9219999999999999,2021-03-24
488,984,1611014400.0,1.9144999999999999,2.194,2021-01-19
489,984,1616198400.0,0.7635000000000001,0.89,2021-03-20
490,984,1614816000.0,3.2955,3.732,2021-03-04
491,984,1620518400.0,0.577,0.73,2021-05-09
492,984,1619913600.0,1.4535,1.7325,2021-05-02
493,984,1639440000.0,0.3035,0.357,2021-12-14
494,984,1623024000.0,2.437,2.917,2021-06-07
495,984,1610064000.0,5.2235,6.004,2021-01-08
496,984,1621468800.0,1.131,1.479,2021-05-20
497,984,1612483200.0,0.855,1.2215,2021-02-05
498,984,1625529600.0,3.8674999999999997,4.349,2021-07-06
499,984,1615161600.0,1.3455,1.6920000000000002,2021-03-08
500,984,1620172800.0,0.9910000000000001,1.218,2021-05-05
501,984,1618963200.0,2.308,2.6365,2021-04-21
502,984,1629244800.0,32.291,41.715,2021-08-18
503,984,1631232000.0,10.962499999999999,12.687,2021-09-10
504,984,1640822400.0,0.246,0.257,2021-12-30
505,984,1622419200.0,0.9319999999999999,1.099,2021-05-31
506,984,1634169600.0,1.2295,1.418,2021-10-14
507,984,1612656000.0,0.22,0.363,2021-02-07
508,984,1610582400.0,3.4005,4.1335,2021-01-14
509,984,1617494400.0,2.3465,2.7039999999999997,2021-04-04
510,984,1632787200.0,10.4465,12.5265,2021-09-28
511,984,1638144000.0,6.1055,7.0855,2021-11-29
512,984,1634601600.0,1.6804999999999999,1.8795000000000002,2021-10-19
